City,State,Latitude,Longitude,Datetime,Year,Month,Day,Hour,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Quarter,Season,Time_of_Day,Temp_2m_C,Temp_80m_C,Temp_120m_C,Temp_180m_C,Humidity_Percent,Dew_Point_C,Humidity_Category,Wind_Speed_10m_kmh,Wind_Speed_80m_kmh,Wind_Speed_120m_kmh,Wind_Dir_10m,Wind_Gusts_kmh,Wind_Category,Wind_Stagnation,Precipitation_mm,Rain_mm,Is_Raining,Heavy_Rain,Pressure_MSL_hPa,Surface_Pressure_hPa,Solar_Radiation_Wm2,Direct_Radiation_Wm2,Diffuse_Radiation_Wm2,UV_Index,Cloud_Cover_Percent,Cloud_Low_Percent,Cloud_Mid_Percent,Cloud_High_Percent,Is_Daytime,Sunshine_Seconds,PM2_5_ugm3,PM10_ugm3,PM_Ratio,CO_ugm3,NO2_ugm3,SO2_ugm3,O3_ugm3,Dust_ugm3,NH3_ugm3,AOD,US_AQI,US_AQI_PM25,US_AQI_PM10,US_AQI_NO2,US_AQI_O3,US_AQI_CO,EU_AQI,EU_AQI_PM25,EU_AQI_PM10,AQI_Category,PM25_Category_India,Temp_Inversion,Inversion_Strength_C,Festival_Period,Crop_Burning_Season
Agartala,Tripura,23.8315,91.2868,2022-08-07 05:00:00,2022,8,7,5,6,Sunday,31,1,3,Monsoon,Night,26.3,,,,97,25.8,Very_Humid,5.8,,,68,13.0,Moderate,0,0.0,0.0,0,0,1000.7,999.3,11.0,2.0,9.0,,6,2,18,3,1,0.0,8.9,12.7,0.7007874015748032,150.0,11.9,0.6,32.0,0.0,,0.1,49.0,49.0,15.0,6.0,14.0,2,23.0,23.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 06:00:00,2022,8,7,6,6,Sunday,31,1,3,Monsoon,Early_Morning,27.9,,,,92,26.5,Very_Humid,5.1,,,82,12.6,Moderate,0,0.0,0.0,0,0,1001.4,1000.0,134.0,73.0,61.0,,12,4,11,1,1,3600.0,7.4,10.7,0.691588785046729,151.0,13.1,0.8,33.0,0.0,,0.09,48.0,48.0,15.0,6.0,15.0,2,23.0,23.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 07:00:00,2022,8,7,7,6,Sunday,31,1,3,Monsoon,Early_Morning,29.4,,,,81,25.9,Humid,6.3,,,121,17.3,Moderate,0,0.1,0.1,1,0,1001.6,1000.2,335.0,233.0,102.0,,36,7,3,30,1,3600.0,7.0,10.1,0.6930693069306931,152.0,14.6,0.9,34.0,0.0,,0.08,48.0,48.0,15.0,7.0,15.0,2,23.0,23.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 08:00:00,2022,8,7,8,6,Sunday,31,1,3,Monsoon,Early_Morning,30.7,,,,72,25.1,Humid,6.4,,,142,18.0,Moderate,0,0.1,0.1,1,0,1001.4,1000.0,516.0,370.0,146.0,,55,6,2,52,1,3600.0,6.4,9.3,0.6881720430107526,153.0,15.3,1.1,39.0,0.0,,0.08,48.0,48.0,15.0,8.0,15.0,2,23.0,23.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 09:00:00,2022,8,7,9,6,Sunday,31,1,3,Monsoon,Morning,31.7,,,,67,24.8,Comfortable,6.6,,,151,19.4,Moderate,0,0.0,0.0,0,0,1000.9,999.6,696.0,533.0,163.0,,99,9,5,99,1,3600.0,6.7,9.9,0.6767676767676768,152.0,13.4,1.1,48.0,0.0,,0.09,47.0,47.0,15.0,7.0,15.0,2,23.0,23.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 10:00:00,2022,8,7,10,6,Sunday,31,1,3,Monsoon,Morning,32.5,,,,65,25.2,Comfortable,5.9,,,166,20.2,Moderate,0,0.0,0.0,0,0,1000.1,998.8,836.0,665.0,171.0,,67,12,4,62,1,3600.0,8.6,12.5,0.688,149.0,10.1,1.1,60.0,0.0,,0.11,47.0,47.0,15.0,5.0,16.0,2,24.0,23.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 11:00:00,2022,8,7,11,6,Sunday,31,1,3,Monsoon,Morning,33.0,,,,65,25.4,Comfortable,4.2,,,200,20.2,Light,0,0.0,0.0,0,0,999.1,997.8,870.0,684.0,186.0,,67,10,5,63,1,3600.0,10.6,15.4,0.6883116883116883,148.0,6.8,1.1,75.0,0.0,,0.13,47.0,47.0,15.0,3.0,18.0,1,30.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 12:00:00,2022,8,7,12,6,Sunday,31,1,3,Monsoon,Morning,33.5,,,,64,25.8,Comfortable,3.7,,,241,19.1,Light,0,0.0,0.0,0,0,997.8,996.5,891.0,719.0,172.0,,68,8,7,64,1,3600.0,12.3,17.9,0.6871508379888269,148.0,4.9,1.1,85.0,0.0,,0.15,46.0,46.0,14.0,2.0,20.0,1,34.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 13:00:00,2022,8,7,13,6,Sunday,31,1,3,Monsoon,Afternoon,33.5,,,,64,25.6,Comfortable,3.7,,,241,19.1,Light,0,0.0,0.0,0,0,996.8,995.5,790.0,624.0,166.0,,79,14,7,75,1,3600.0,12.9,18.7,0.6898395721925135,149.0,3.6,1.2,95.0,0.0,,0.16,46.0,46.0,14.0,2.0,24.0,1,38.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 14:00:00,2022,8,7,14,6,Sunday,31,1,3,Monsoon,Afternoon,33.7,,,,63,25.6,Comfortable,3.6,,,225,17.3,Light,0,0.0,0.0,0,0,996.2,994.9,688.0,530.0,158.0,,100,6,9,99,1,3600.0,14.1,20.5,0.6878048780487804,157.0,6.9,1.3,97.0,0.0,,0.18,46.0,46.0,14.0,3.0,27.0,1,39.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 15:00:00,2022,8,7,15,6,Sunday,31,1,3,Monsoon,Afternoon,33.6,,,,62,25.4,Comfortable,3.3,,,186,15.1,Light,0,0.0,0.0,0,0,995.9,994.6,514.0,345.0,169.0,,100,3,6,100,1,3600.0,14.6,21.3,0.6854460093896714,170.0,17.2,1.2,82.0,0.0,,0.22,46.0,46.0,15.0,8.0,31.0,1,33.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 16:00:00,2022,8,7,16,6,Sunday,31,1,3,Monsoon,Afternoon,32.9,,,,66,25.6,Comfortable,3.1,,,159,12.6,Light,0,0.0,0.0,0,0,996.0,994.7,205.0,44.0,161.0,,100,9,15,100,1,1131.39,13.5,19.6,0.6887755102040816,187.0,31.7,1.2,58.0,0.0,,0.2,47.0,47.0,15.0,16.0,34.0,1,23.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 17:00:00,2022,8,7,17,6,Sunday,31,1,3,Monsoon,Afternoon,31.2,,,,70,25.0,Comfortable,7.3,,,213,11.9,Moderate,0,0.6,0.6,1,0,996.9,995.6,89.0,11.0,78.0,,100,20,17,98,1,0.0,15.3,22.3,0.6860986547085202,233.0,52.0,2.2,26.0,0.0,,0.21,47.0,47.0,15.0,26.0,35.0,2,25.0,23.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 18:00:00,2022,8,7,18,6,Sunday,31,1,3,Monsoon,Evening,29.8,,,,75,24.9,Humid,8.0,,,188,14.8,Moderate,0,0.0,0.0,0,0,998.2,996.9,11.0,1.0,10.0,,99,2,18,98,0,0.0,17.8,26.0,0.6846153846153846,243.0,51.9,2.0,25.0,0.0,,0.2,47.0,47.0,15.0,26.0,34.0,2,25.0,23.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 19:00:00,2022,8,7,19,6,Sunday,31,1,3,Monsoon,Evening,29.1,,,,79,25.1,Humid,6.9,,,186,14.0,Moderate,0,0.0,0.0,0,0,999.3,997.9,0.0,0.0,0.0,,100,4,5,100,0,0.0,19.0,27.6,0.6884057971014492,257.0,51.7,1.5,24.0,0.0,,0.22,47.0,47.0,15.0,25.0,31.0,2,25.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 20:00:00,2022,8,7,20,6,Sunday,31,1,3,Monsoon,Evening,28.8,,,,81,25.2,Humid,10.1,,,176,17.6,Fresh,0,0.0,0.0,0,0,1000.3,998.9,0.0,0.0,0.0,,96,0,25,94,0,0.0,15.2,22.2,0.6846846846846847,266.0,48.8,1.1,24.0,0.0,,0.25,48.0,48.0,15.0,24.0,29.0,2,24.0,23.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 21:00:00,2022,8,7,21,6,Sunday,31,1,3,Monsoon,Night_Late,28.4,,,,83,25.2,Humid,10.8,,,176,19.4,Fresh,0,0.0,0.0,0,0,1001.1,999.7,0.0,0.0,0.0,,93,2,33,91,0,0.0,12.3,17.9,0.6871508379888269,258.0,43.0,1.1,27.0,0.0,,0.19,48.0,48.0,15.0,21.0,25.0,2,23.0,23.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 22:00:00,2022,8,7,22,6,Sunday,31,1,3,Monsoon,Night_Late,27.8,,,,85,25.1,Humid,11.5,,,182,20.9,Fresh,0,0.0,0.0,0,0,1001.1,999.7,0.0,0.0,0.0,,100,0,5,100,0,0.0,12.6,18.4,0.6847826086956522,242.0,35.2,1.4,33.0,0.0,,0.18,48.0,48.0,15.0,17.0,21.0,2,23.0,23.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-07 23:00:00,2022,8,7,23,6,Sunday,31,1,3,Monsoon,Night_Late,27.2,,,,88,25.0,Very_Humid,7.6,,,175,21.2,Moderate,0,0.5,0.5,1,0,1000.6,999.2,0.0,0.0,0.0,,100,5,31,99,0,0.0,13.2,19.1,0.6910994764397905,221.0,25.7,1.5,38.0,0.0,,0.17,49.0,49.0,15.0,13.0,17.0,2,23.0,23.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 00:00:00,2022,8,8,0,0,Monday,32,0,3,Monsoon,Night,26.6,,,,94,25.5,Very_Humid,6.1,,,93,12.6,Moderate,0,7.1,7.1,1,0,1000.5,999.1,0.0,0.0,0.0,,100,94,52,100,0,0.0,13.5,19.5,0.6923076923076923,211.0,20.8,1.4,39.0,0.0,,0.18,49.0,49.0,16.0,10.0,15.0,2,24.0,24.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 01:00:00,2022,8,8,1,0,Monday,32,0,3,Monsoon,Night,26.5,,,,95,25.7,Very_Humid,5.8,,,83,11.9,Moderate,0,0.2,0.2,1,0,999.6,998.2,0.0,0.0,0.0,,100,1,2,100,0,0.0,13.1,18.9,0.6931216931216931,203.0,16.9,1.2,39.0,0.0,,0.17,50.0,50.0,16.0,8.0,14.0,2,24.0,24.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 02:00:00,2022,8,8,2,0,Monday,32,0,3,Monsoon,Night,26.3,,,,96,25.6,Very_Humid,4.8,,,42,10.4,Light,0,3.1,3.1,1,0,1000.1,998.7,0.0,0.0,0.0,,100,100,100,100,0,0.0,12.8,18.4,0.6956521739130436,193.0,13.1,0.9,38.0,0.0,,0.14,50.0,50.0,16.0,6.0,14.0,2,24.0,24.0,18.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 03:00:00,2022,8,8,3,0,Monday,32,0,3,Monsoon,Night,25.9,,,,97,25.3,Very_Humid,9.0,,,61,15.5,Moderate,0,5.7,5.7,1,0,1000.2,998.8,0.0,0.0,0.0,,100,63,72,100,0,0.0,12.8,18.4,0.6956521739130436,185.0,11.4,0.9,36.0,0.0,,0.15,50.0,50.0,16.0,6.0,15.0,2,24.0,24.0,18.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 04:00:00,2022,8,8,4,0,Monday,32,0,3,Monsoon,Night,25.7,,,,96,25.0,Very_Humid,9.7,,,63,18.7,Moderate,0,0.2,0.2,1,0,1000.1,998.7,0.0,0.0,0.0,,100,18,42,100,0,0.0,11.9,17.1,0.695906432748538,178.0,10.8,0.8,33.0,0.0,,0.14,50.0,50.0,16.0,5.0,16.0,2,24.0,24.0,18.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 05:00:00,2022,8,8,5,0,Monday,32,0,3,Monsoon,Night,26.1,,,,96,25.4,Very_Humid,10.3,,,78,18.4,Fresh,0,0.1,0.1,1,0,1000.4,999.0,5.0,0.0,5.0,,100,13,68,100,1,0.0,11.9,17.2,0.6918604651162791,182.0,13.6,1.0,27.0,0.0,,0.15,50.0,50.0,16.0,7.0,16.0,2,24.0,24.0,18.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 06:00:00,2022,8,8,6,0,Monday,32,0,3,Monsoon,Early_Morning,26.7,,,,94,25.6,Very_Humid,10.0,,,69,20.5,Moderate,0,0.0,0.0,0,0,1001.2,999.8,65.0,4.0,61.0,,100,0,21,100,1,0.0,9.1,13.3,0.6842105263157894,177.0,13.7,1.0,30.0,0.0,,0.13,51.0,51.0,16.0,7.0,16.0,2,25.0,25.0,18.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 07:00:00,2022,8,8,7,0,Monday,32,0,3,Monsoon,Early_Morning,28.0,,,,87,25.7,Very_Humid,10.6,,,80,22.3,Fresh,0,0.0,0.0,0,0,1001.8,1000.4,245.0,82.0,163.0,,100,14,9,100,1,3600.0,8.6,12.6,0.6825396825396826,170.0,13.7,1.0,34.0,0.0,,0.12,51.0,51.0,16.0,7.0,16.0,2,25.0,25.0,18.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 08:00:00,2022,8,8,8,0,Monday,32,0,3,Monsoon,Early_Morning,29.3,,,,82,25.9,Humid,10.9,,,73,24.5,Fresh,0,0.2,0.2,1,0,1002.0,1000.6,455.0,233.0,222.0,,100,21,36,100,1,3600.0,7.5,10.9,0.6880733944954128,160.0,12.9,1.0,41.0,0.0,,0.11,51.0,51.0,16.0,6.0,16.0,2,25.0,25.0,18.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 09:00:00,2022,8,8,9,0,Monday,32,0,3,Monsoon,Morning,30.3,,,,77,25.9,Humid,11.1,,,77,26.3,Fresh,0,0.2,0.2,1,0,1001.1,999.7,562.0,306.0,256.0,,43,3,6,37,1,3600.0,7.3,10.7,0.6822429906542057,152.0,10.9,0.9,50.0,0.0,,0.1,51.0,51.0,16.0,5.0,16.0,2,25.0,25.0,18.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 10:00:00,2022,8,8,10,0,Monday,32,0,3,Monsoon,Morning,31.8,,,,71,26.0,Humid,10.5,,,94,27.7,Fresh,0,0.1,0.1,1,0,1000.5,999.2,829.0,654.0,175.0,,31,8,10,17,1,3600.0,8.2,12.0,0.6833333333333332,144.0,8.1,0.8,60.0,0.0,,0.1,51.0,51.0,17.0,4.0,17.0,2,25.0,25.0,18.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 11:00:00,2022,8,8,11,0,Monday,32,0,3,Monsoon,Morning,32.7,,,,68,26.0,Comfortable,9.4,,,113,27.0,Moderate,0,0.1,0.1,1,0,999.2,997.9,861.0,675.0,186.0,,86,7,11,83,1,3600.0,8.4,12.3,0.6829268292682926,136.0,5.3,0.7,71.0,0.0,,0.1,51.0,51.0,17.0,3.0,18.0,2,28.0,25.0,18.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 12:00:00,2022,8,8,12,0,Monday,32,0,3,Monsoon,Morning,33.2,,,,64,25.5,Comfortable,8.5,,,118,25.9,Moderate,0,0.0,0.0,0,0,997.7,996.4,794.0,584.0,210.0,,97,13,20,96,1,3600.0,8.3,12.1,0.6859504132231405,132.0,3.8,0.7,76.0,0.0,,0.1,51.0,51.0,16.0,2.0,20.0,2,30.0,25.0,18.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 13:00:00,2022,8,8,13,0,Monday,32,0,3,Monsoon,Afternoon,33.0,,,,66,25.9,Comfortable,8.2,,,131,23.8,Moderate,0,0.2,0.2,1,0,997.0,995.7,743.0,485.0,258.0,,100,21,30,100,1,3600.0,7.5,11.0,0.6818181818181818,130.0,2.7,0.8,79.0,0.0,,0.12,51.0,51.0,16.0,1.0,23.0,2,32.0,24.0,18.0,Moderate,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 14:00:00,2022,8,8,14,0,Monday,32,0,3,Monsoon,Afternoon,32.4,,,,67,25.6,Comfortable,9.2,,,121,23.0,Moderate,0,0.1,0.1,1,0,996.4,995.1,417.0,119.0,298.0,,100,20,27,100,1,2618.24,7.2,10.6,0.679245283018868,132.0,4.8,0.9,76.0,0.0,,0.13,50.0,50.0,16.0,2.0,26.0,1,30.0,24.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 15:00:00,2022,8,8,15,0,Monday,32,0,3,Monsoon,Afternoon,30.9,,,,76,26.2,Humid,12.3,,,148,24.8,Fresh,0,3.9,3.9,1,0,996.7,995.4,308.0,84.0,224.0,,100,5,29,100,1,2098.2,7.2,10.6,0.679245283018868,139.0,11.9,0.9,64.0,0.0,,0.13,49.0,49.0,16.0,6.0,28.0,1,26.0,23.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 16:00:00,2022,8,8,16,0,Monday,32,0,3,Monsoon,Afternoon,30.4,,,,77,25.8,Humid,14.7,,,158,26.3,Fresh,0,0.2,0.2,1,0,997.1,995.8,177.0,33.0,144.0,,100,29,17,100,1,407.63,7.7,11.2,0.6875000000000001,151.0,22.1,0.8,46.0,0.0,,0.15,48.0,48.0,15.0,11.0,30.0,1,23.0,23.0,17.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 17:00:00,2022,8,8,17,0,Monday,32,0,3,Monsoon,Afternoon,30.2,,,,73,24.8,Humid,12.7,,,173,30.6,Fresh,0,0.1,0.1,1,0,997.7,996.4,102.0,24.0,78.0,,100,15,23,100,1,1365.22,7.5,10.8,0.6944444444444444,168.0,31.1,0.9,27.0,0.0,,0.12,47.0,47.0,15.0,15.0,30.0,1,22.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 18:00:00,2022,8,8,18,0,Monday,32,0,3,Monsoon,Evening,27.9,,,,84,24.9,Humid,14.2,,,164,31.7,Fresh,0,1.1,1.1,1,0,998.7,997.3,9.0,0.0,9.0,,100,2,52,100,0,0.0,8.1,11.8,0.6864406779661016,177.0,31.6,1.0,28.0,0.0,,0.11,45.0,45.0,14.0,16.0,29.0,1,22.0,22.0,16.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 19:00:00,2022,8,8,19,0,Monday,32,0,3,Monsoon,Evening,27.0,,,,91,25.4,Very_Humid,13.0,,,156,26.3,Fresh,0,0.9,0.9,1,0,999.8,998.4,0.0,0.0,0.0,,92,0,3,91,0,0.0,9.1,13.2,0.6893939393939394,191.0,32.2,1.4,29.0,0.0,,0.1,44.0,44.0,14.0,16.0,27.0,1,21.0,21.0,15.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 20:00:00,2022,8,8,20,0,Monday,32,0,3,Monsoon,Evening,26.9,,,,91,25.3,Very_Humid,12.0,,,141,22.7,Fresh,0,0.0,0.0,0,0,1000.5,999.1,0.0,0.0,0.0,,63,0,3,62,0,0.0,9.3,13.6,0.6838235294117648,201.0,31.0,1.7,31.0,0.0,,0.1,42.0,42.0,13.0,15.0,25.0,1,20.0,20.0,15.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 21:00:00,2022,8,8,21,0,Monday,32,0,3,Monsoon,Night_Late,26.8,,,,90,25.1,Very_Humid,13.1,,,143,23.4,Fresh,0,0.0,0.0,0,0,1001.2,999.8,0.0,0.0,0.0,,71,0,8,69,0,0.0,9.3,13.4,0.6940298507462687,197.0,27.6,1.8,32.0,0.0,,0.09,41.0,41.0,13.0,14.0,22.0,2,20.0,20.0,14.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 22:00:00,2022,8,8,22,0,Monday,32,0,3,Monsoon,Night_Late,26.5,,,,91,24.9,Very_Humid,13.7,,,150,24.8,Fresh,0,0.0,0.0,0,0,1001.6,1000.2,0.0,0.0,0.0,,42,1,30,16,0,0.0,8.8,12.7,0.6929133858267718,187.0,22.7,1.9,33.0,0.0,,0.09,40.0,40.0,13.0,11.0,19.0,2,19.0,19.0,14.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-08 23:00:00,2022,8,8,23,0,Monday,32,0,3,Monsoon,Night_Late,26.3,,,,91,24.8,Very_Humid,12.3,,,148,25.6,Fresh,0,0.0,0.0,0,0,1001.7,1000.3,0.0,0.0,0.0,,39,0,32,10,0,0.0,7.6,10.9,0.6972477064220183,172.0,16.5,1.9,35.0,0.0,,0.09,40.0,40.0,13.0,8.0,17.0,2,19.0,19.0,14.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-09 00:00:00,2022,8,9,0,1,Tuesday,32,0,3,Monsoon,Night,26.1,,,,93,24.9,Very_Humid,9.9,,,136,22.0,Moderate,0,0.0,0.0,0,0,1000.8,999.4,0.0,0.0,0.0,,47,0,45,2,0,0.0,6.9,10.0,0.6900000000000001,162.0,12.6,1.8,37.0,0.0,,0.09,39.0,39.0,12.0,6.0,15.0,2,19.0,19.0,13.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-09 01:00:00,2022,8,9,1,1,Tuesday,32,0,3,Monsoon,Night,26.1,,,,93,24.9,Very_Humid,9.4,,,122,17.3,Moderate,0,0.0,0.0,0,0,1000.6,999.2,0.0,0.0,0.0,,50,7,47,2,0,0.0,6.5,9.5,0.6842105263157895,151.0,9.0,1.6,39.0,0.0,,0.09,38.0,38.0,12.0,4.0,15.0,2,18.0,18.0,13.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-09 02:00:00,2022,8,9,2,1,Tuesday,32,0,3,Monsoon,Night,25.9,,,,93,24.8,Very_Humid,8.7,,,120,16.6,Moderate,0,0.0,0.0,0,0,1000.7,999.3,0.0,0.0,0.0,,34,8,16,16,0,0.0,6.2,9.0,0.6888888888888889,140.0,5.7,1.5,41.0,0.0,,0.08,36.0,36.0,12.0,3.0,15.0,2,17.0,17.0,13.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-09 03:00:00,2022,8,9,3,1,Tuesday,32,0,3,Monsoon,Night,25.8,,,,93,24.6,Very_Humid,8.6,,,112,15.1,Moderate,0,0.0,0.0,0,0,1001.2,999.8,0.0,0.0,0.0,,59,18,32,30,0,0.0,6.2,9.0,0.6888888888888889,137.0,5.1,1.4,40.0,0.0,,0.09,35.0,35.0,11.0,2.0,16.0,2,17.0,17.0,12.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-09 04:00:00,2022,8,9,4,1,Tuesday,32,0,3,Monsoon,Night,25.6,,,,94,24.5,Very_Humid,9.3,,,103,16.6,Moderate,0,0.0,0.0,0,0,1001.3,999.9,0.0,0.0,0.0,,30,1,16,16,0,0.0,6.4,9.3,0.6881720430107526,136.0,5.4,1.2,39.0,0.0,,0.09,34.0,34.0,11.0,3.0,17.0,2,16.0,16.0,12.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-09 05:00:00,2022,8,9,5,1,Tuesday,32,0,3,Monsoon,Night,25.9,,,,90,24.2,Very_Humid,10.0,,,116,20.2,Moderate,0,0.0,0.0,0,0,1002.0,1000.6,10.0,2.0,8.0,,90,3,6,12,1,0.0,6.9,9.9,0.696969696969697,141.0,7.1,1.0,36.0,0.0,,0.08,33.0,33.0,11.0,3.0,17.0,2,16.0,16.0,12.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-09 06:00:00,2022,8,9,6,1,Tuesday,32,0,3,Monsoon,Early_Morning,27.1,,,,85,24.4,Humid,12.1,,,117,24.8,Fresh,0,0.0,0.0,0,0,1002.7,1001.3,132.0,70.0,62.0,,38,3,10,29,1,3600.0,6.0,8.7,0.6896551724137931,143.0,7.7,1.0,40.0,0.0,,0.09,32.0,32.0,10.0,4.0,17.0,1,16.0,15.0,11.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-09 07:00:00,2022,8,9,7,1,Tuesday,32,0,3,Monsoon,Early_Morning,28.4,,,,80,24.7,Humid,12.1,,,117,25.6,Fresh,0,0.0,0.0,0,0,1003.0,1001.6,332.0,225.0,107.0,,10,0,4,6,1,3600.0,5.8,8.5,0.6823529411764706,146.0,8.5,1.0,47.0,0.0,,0.09,32.0,32.0,10.0,4.0,18.0,1,19.0,15.0,11.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-09 08:00:00,2022,8,9,8,1,Tuesday,32,0,3,Monsoon,Early_Morning,29.9,,,,74,24.7,Humid,13.9,,,127,32.8,Fresh,0,0.0,0.0,0,0,1003.2,1001.8,555.0,433.0,122.0,,9,1,8,1,1,3600.0,5.6,8.3,0.6746987951807228,147.0,8.8,0.9,56.0,0.0,,0.09,31.0,31.0,10.0,4.0,18.0,1,22.0,15.0,11.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-09 09:00:00,2022,8,9,9,1,Tuesday,32,0,3,Monsoon,Morning,31.1,,,,67,24.2,Comfortable,19.2,,,142,37.4,Fresh,0,0.0,0.0,0,0,1002.5,1001.2,713.0,564.0,149.0,,27,15,7,10,1,3600.0,6.3,9.4,0.6702127659574467,142.0,7.3,0.9,64.0,0.0,,0.09,31.0,31.0,10.0,4.0,20.0,1,26.0,15.0,11.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-09 10:00:00,2022,8,9,10,1,Tuesday,32,0,3,Monsoon,Morning,31.8,,,,64,24.2,Comfortable,18.9,,,145,42.1,Fresh,0,0.0,0.0,0,0,1002.0,1000.7,784.0,608.0,176.0,,40,12,24,16,1,3600.0,6.9,10.1,0.6831683168316832,134.0,5.2,0.8,72.0,0.0,,0.11,31.0,31.0,10.0,3.0,21.0,1,29.0,15.0,11.0,Good,Good,0,,0,0
Agartala,Tripura,23.8315,91.2868,2022-08-09 11:00:00,2022,8,9,11,1,Tuesday,32,0,3,Monsoon,Morning,32.6,,,,63,24.7,Comfortable,16.3,,,145,38.5,Fresh,0,0.1,0.1,1,0,1000.9,999.6,826.0,627.0,199.0,,55,6,17,44,1,3600.0,7.0,10.4,0.673076923076923,127.0,3.5,0.8,79.0,0.0,,0.12,31.0,31.0,10.0,2.0,23.0,1,32.0,15.0,11.0,Good,Good,0,,0,0
